,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
44,21.275936460494997,0.037628089089790796,1.6064963340759277,0.04876392005557033,200,5,2,auto,90,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}",0.8208437369955327,0.8178539462282088,0.8507495828864964,0.8388987284441243,0.8547901987845239,0.8366272386677771,0.015073478870505447,15
45,97.2153860092163,11.33187025019154,6.8616057395935055,0.16436277080414996,1000,2,1,sqrt,110,True,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 110, 'bootstrap': True}",0.8177113961795149,0.822736825376955,0.8487803558361224,0.8377407519288557,0.8510465372988445,0.8356031733240584,0.013434012587396167,18
46,138.9419735431671,0.5488349608586756,13.073746013641358,0.07667524933017195,2000,2,2,auto,90,True,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': True}",0.8047991479332001,0.8060188360135965,0.8337700698547966,0.8233506475792333,0.8358601532085608,0.8207597709178774,0.013236606162747326,39
47,37.51879153251648,0.15805619678955618,2.874271106719971,0.04311172453589717,400,10,4,sqrt,80,False,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': False}",0.8018610635554925,0.7945137101659345,0.8297864762030247,0.8186948280329944,0.8317000091054875,0.8153112174125866,0.014852726197490066,60
48,109.33289747238159,0.29730800562823934,8.070415687561034,0.12103329841737184,1200,2,4,sqrt,70,False,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.8036105428709539,0.8062923369313385,0.8340696116303999,0.8215980880431922,0.8361145467364764,0.8203370252424722,0.013536121121389482,44
49,65.97116346359253,8.649522858382234,4.219760274887085,0.05033318053594809,600,2,2,sqrt,110,False,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 110, 'bootstrap': False}",0.8222666720614892,0.8270543325593592,0.8525290145173908,0.8425399817411571,0.8575616368514214,0.8403903275461635,0.013806797226117056,11
50,159.15271553993225,0.21443650257646993,11.768423795700073,0.097682467142531,1800,2,1,auto,20,False,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}",0.8067836344892839,0.8125347648694455,0.8371388974421176,0.8252287025956077,0.8385485644169527,0.8240469127626815,0.01275652708708856,37
51,182.3915738582611,0.4188977294385258,13.033931350708007,0.0811192237445495,2000,10,2,auto,50,False,"{'n_estimators': 2000, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 50, 'bootstrap': False}",0.809503437846097,0.8113688365445081,0.8386208218006833,0.8274163789747168,0.8419713787527457,0.8257761707837503,0.013433787410532834,25
52,90.55647783279419,0.25470225192089396,6.6865807056427,0.07511505594210402,1000,10,4,auto,50,False,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 50, 'bootstrap': False}",0.7996914713187493,0.8021000762620406,0.8305943010632256,0.8182835235084653,0.8332129675945024,0.8167764679493967,0.013933096079717773,56
53,91.23517518043518,0.3250680560605806,6.688545513153076,0.07688111324968414,1000,5,4,auto,30,False,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 30, 'bootstrap': False}",0.80362076746345,0.798940852613482,0.8333425393304167,0.8225035138614569,0.836192363207735,0.8189200072953081,0.015181690219550398,48
